CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
79635,IPC,302,1,1
79636,IPC,420,1,1
79637,IPC,379,1,1
79638,IPC,302,1,1
79639,NDPS,21,1,1
79640,IT,66C,1,1
79641,IT,66D,1,1
79642,IPC,307,1,1
79643,IT,66D,1,1
79644,IPC,420,1,1
79645,IT,66D,1,1
79646,NDPS,20,1,1
79647,IPC,304A,1,1
79648,IPC,379,1,1
79649,IT,66C,1,1
79650,IT,66C,1,1
79651,IPC,379,1,1
79652,IPC,379,1,1
79653,IPC,279,1,1
79654,IT,66C,1,1
79655,NDPS,20,1,1
79656,IT,66C,1,1
79657,IPC,379,1,1
79658,IPC,279,1,1
79659,IPC,379,1,1
79660,IT,66D,1,1
79661,IPC,420,1,1
79662,NDPS,20,1,1
79663,IT,66D,1,1
79665,IPC,304A,1,1
79667,IPC,379,1,1
79669,NDPS,21,1,1
79670,IPC,279,1,1
79671,IT,66D,1,1
79672,NDPS,21,1,1
79673,IPC,379,1,1
79674,IPC,302,1,1
79675,IPC,420,1,1
79676,IT,66C,1,1
79677,IT,66D,1,1
79678,IPC,379,1,1
79679,IPC,420,1,1
79680,IPC,302,1,1
79681,IT,66C,1,1
79682,IPC,379,1,1
79684,NDPS,20,1,1
79685,IPC,307,1,1
79686,IT,66C,1,1
79687,IPC,420,1,1
79689,IPC,420,1,1
79690,IT,66C,1,1
79691,IPC,307,1,1
79692,IPC,420,1,1
79693,NDPS,20,1,1
79694,IPC,304A,1,1
79695,IT,66C,1,1
79696,IPC,307,1,1
79698,IPC,379,1,1
79699,IPC,304A,1,1
79700,IPC,379,1,1
79702,IPC,379,1,1
79703,IPC,420,1,1
79704,IPC,379,1,1
79705,IPC,420,1,1
79706,NDPS,21,1,1
79707,NDPS,20,1,1
79708,IT,66D,1,1
79709,IT,66C,1,1
79710,NDPS,21,1,1
79711,IPC,279,1,1
79712,IPC,420,1,1
79713,NDPS,20,1,1
79714,IPC,302,1,1
79715,IPC,279,1,1
79716,IPC,379,1,1
79717,IPC,420,1,1
79718,IPC,302,1,1
79719,IT,66D,1,1
79720,IPC,279,1,1
79721,IPC,379,1,1
79722,IPC,304A,1,1
79723,IT,66D,1,1
79724,IT,66C,1,1
79725,NDPS,20,1,1
79726,IT,66C,1,1
79727,IPC,379,1,1
79728,IT,66D,1,1
79729,NDPS,20,1,1
79730,IPC,420,1,1
79731,IPC,302,1,1
79732,IPC,420,1,1
79733,IT,66C,1,1
79734,IPC,379,1,1
79735,IPC,279,1,1
79736,IPC,379,1,1
79737,IPC,307,1,1
79738,NDPS,21,1,1
79739,IPC,420,1,1
79740,IT,66D,1,1
79741,IPC,307,1,1
79742,NDPS,20,1,1
79744,IPC,302,1,1
79745,IPC,420,1,1
79746,NDPS,21,1,1
79747,NDPS,21,1,1
79748,IPC,420,1,1
79749,IT,66C,1,1
79750,IPC,307,1,1
79752,IT,66C,1,1
79753,IPC,379,1,1
79754,IPC,379,1,1
79755,IPC,420,1,1
79756,IPC,279,1,1
79757,IT,66C,1,1
79758,NDPS,20,1,1
79759,NDPS,20,1,1
79760,IPC,420,1,1
79761,IPC,307,1,1
79762,NDPS,21,1,1
79763,IPC,379,1,1
79765,IPC,304A,1,1
79766,IPC,379,1,1
79767,IPC,379,1,1
79768,IPC,302,1,1
79769,IPC,420,1,1
79771,IT,66D,1,1
79772,IT,66C,1,1
79773,IT,66D,1,1
79774,IPC,420,1,1
79776,IPC,420,1,1
79777,IPC,304A,1,1
79778,IPC,304A,1,1
79779,IT,66D,1,1
79781,IPC,379,1,1
79783,IT,66D,1,1
79784,IT,66C,1,1
79785,NDPS,20,1,1
79787,NDPS,20,1,1
79788,IPC,420,1,1
79789,IT,66D,1,1
79790,NDPS,21,1,1
79791,IPC,420,1,1
79792,IT,66D,1,1
79793,IPC,420,1,1
79794,IT,66D,1,1
79795,NDPS,20,1,1
79796,NDPS,21,1,1
79797,IT,66C,1,1
79798,IPC,304A,1,1
79799,NDPS,21,1,1
79800,IPC,302,1,1
79801,IPC,379,1,1
79802,IPC,302,1,1
79805,IPC,304A,1,1
79806,IT,66D,1,1
79808,IPC,420,1,1
79809,IT,66C,1,1
79811,IT,66D,1,1
79812,IPC,379,1,1
79814,IPC,307,1,1
79815,IPC,302,1,1
79816,NDPS,20,1,1
79819,IPC,420,1,1
79820,IPC,379,1,1
79821,IT,66C,1,1
79822,IT,66D,1,1
79823,IPC,379,1,1
79825,IT,66D,1,1
79826,IPC,379,1,1
79827,IPC,307,1,1
79828,IPC,420,1,1
79829,NDPS,21,1,1
79830,IPC,420,1,1
79831,IPC,379,1,1
79832,IT,66C,1,1
79833,IT,66C,1,1
79834,IPC,379,1,1
79836,IPC,379,1,1
79837,IPC,379,1,1
79838,IPC,307,1,1
79839,NDPS,21,1,1
79840,NDPS,20,1,1
79841,IPC,279,1,1
79843,IT,66C,1,1
79844,IPC,304A,1,1
79845,IPC,302,1,1
79846,IPC,420,1,1
79847,IPC,420,1,1
79848,IPC,302,1,1
79849,IT,66D,1,1
79851,IPC,379,1,1
79852,NDPS,21,1,1
79853,IPC,302,1,1
79855,IPC,279,1,1
79856,IPC,307,1,1
79857,IPC,420,1,1
79858,IPC,307,1,1
79859,IPC,307,1,1
79860,NDPS,20,1,1
79862,NDPS,20,1,1
79863,IPC,302,1,1
79864,IPC,279,1,1
79865,IPC,304A,1,1
79866,IPC,304A,1,1
79867,IPC,420,1,1
79869,IT,66D,1,1
79870,IPC,420,1,1
79872,NDPS,21,1,1
79873,IPC,420,1,1
79876,IT,66C,1,1
79877,IPC,302,1,1
79878,IT,66C,1,1
79879,IT,66D,1,1
79881,IT,66D,1,1
79882,IT,66C,1,1
79883,IPC,420,1,1
79884,IPC,307,1,1
79885,IPC,304A,1,1
79888,IPC,279,1,1
79889,IPC,420,1,1
79890,NDPS,21,1,1
79891,IPC,279,1,1
79892,IPC,379,1,1
79893,IPC,279,1,1
79894,IPC,420,1,1
79895,IT,66C,1,1
79897,IT,66C,1,1
79898,IPC,420,1,1
79899,IPC,420,1,1
79901,IPC,302,1,1
79903,IPC,304A,1,1
79904,IT,66C,1,1
79905,IPC,304A,1,1
79907,IPC,379,1,1
79908,IPC,279,1,1
79909,NDPS,21,1,1
79910,NDPS,21,1,1
79911,IT,66C,1,1
79912,IPC,279,1,1
79913,NDPS,21,1,1
79914,IPC,420,1,1
79915,IPC,307,1,1
79916,IT,66D,1,1
79917,NDPS,20,1,1
79918,IPC,304A,1,1
79919,IPC,302,1,1
79920,IPC,420,1,1
79921,IPC,379,1,1
79922,IPC,420,1,1
79923,NDPS,21,1,1
79925,IPC,420,1,1
79926,IPC,379,1,1
79927,IT,66D,1,1
79928,IT,66D,1,1
79929,IPC,420,1,1
79930,IT,66D,1,1
79935,NDPS,21,1,1
79936,IPC,420,1,1
79937,IPC,307,1,1
79938,IPC,307,1,1
79939,IPC,307,1,1
79940,IPC,302,1,1
79941,IPC,302,1,1
79942,IPC,302,1,1
79945,IT,66D,1,1
79946,IPC,302,1,1
79947,IT,66C,1,1
79948,IT,66C,1,1
79949,NDPS,20,1,1
79950,IPC,379,1,1
79951,IT,66C,1,1
79953,IPC,307,1,1
79955,IPC,279,1,1
79956,IPC,420,1,1
79957,IT,66C,1,1
79958,IPC,279,1,1
79959,IPC,420,1,1
79961,IPC,379,1,1
79962,IPC,304A,1,1
79963,IT,66C,1,1
79964,NDPS,21,1,1
79965,NDPS,20,1,1
79966,IT,66C,1,1
79967,IPC,304A,1,1
79968,IPC,302,1,1
79969,IPC,420,1,1
79970,NDPS,20,1,1
79971,IPC,307,1,1
79972,IPC,302,1,1
79973,IPC,379,1,1
79974,IPC,279,1,1
79975,IPC,304A,1,1
79976,IT,66D,1,1
79977,IT,66D,1,1
79978,NDPS,20,1,1
79979,IPC,420,1,1
79980,NDPS,20,1,1
79981,NDPS,20,1,1
79983,IPC,379,1,1
79985,IT,66D,1,1
79986,IPC,420,1,1
79988,IPC,420,1,1
79989,IPC,302,1,1
79990,NDPS,20,1,1
79991,IT,66D,1,1
79992,IT,66D,1,1
79993,NDPS,20,1,1
79994,IPC,304A,1,1
79996,IPC,379,1,1
79997,NDPS,20,1,1
79998,IT,66D,1,1
79999,IPC,302,1,1
80000,IT,66C,1,1
80001,IT,66D,1,1
80002,IPC,307,1,1
80003,IPC,307,1,1
80004,IT,66D,1,1
80005,IT,66C,1,1
80006,IPC,420,1,1
80007,IPC,379,1,1
80008,IT,66D,1,1
80011,IPC,420,1,1
80012,IT,66C,1,1
80013,IPC,379,1,1
80014,IPC,379,1,1
80015,IPC,379,1,1
80016,NDPS,21,1,1
80017,IT,66D,1,1
80018,NDPS,20,1,1
80019,IPC,420,1,1
80021,IT,66D,1,1
80022,IPC,420,1,1
80024,IT,66C,1,1
80025,IPC,279,1,1
80026,IPC,379,1,1
80027,NDPS,21,1,1
80028,IPC,420,1,1
80029,IPC,307,1,1
80030,IT,66C,1,1
80031,IPC,379,1,1
80032,NDPS,21,1,1
80033,IPC,379,1,1
80034,NDPS,21,1,1
80035,IPC,302,1,1
80036,IPC,420,1,1
80037,IT,66C,1,1
80038,IT,66D,1,1
80039,IPC,379,1,1
80041,NDPS,20,1,1
80042,IPC,307,1,1
80044,IPC,279,1,1
80048,IPC,279,1,1
80049,IPC,379,1,1
80050,IPC,420,1,1
80051,NDPS,21,1,1
80052,IPC,379,1,1
80053,IPC,420,1,1
80054,IPC,307,1,1
80055,IPC,379,1,1
80056,IT,66C,1,1
80057,IT,66D,1,1
80058,IPC,420,1,1
80059,IPC,420,1,1
80061,IPC,279,1,1
80065,IPC,420,1,1
80066,IPC,279,1,1
80067,IT,66C,1,1
80068,IPC,379,1,1
80069,IPC,307,1,1
80070,NDPS,20,1,1
80071,IT,66D,1,1
80072,IPC,379,1,1
80074,IPC,379,1,1
80075,IT,66C,1,1
80077,IPC,379,1,1
80078,IPC,279,1,1
80079,IT,66D,1,1
80080,IPC,420,1,1
80081,IT,66D,1,1
80083,IPC,302,1,1
80084,IT,66C,1,1
80085,NDPS,21,1,1
80087,IPC,307,1,1
80088,IT,66D,1,1
80089,NDPS,20,1,1
80090,IPC,420,1,1
80091,IPC,307,1,1
80092,IPC,304A,1,1
80093,IPC,279,1,1
80094,IPC,420,1,1
80095,IT,66D,1,1
80096,IPC,302,1,1
80097,IPC,379,1,1
80098,IT,66D,1,1
80099,IPC,307,1,1
80100,IPC,420,1,1
80101,NDPS,20,1,1
80102,IPC,379,1,1
80103,IPC,420,1,1
80104,IPC,302,1,1
80105,IPC,279,1,1
80106,IPC,302,1,1
80107,IPC,304A,1,1
80108,IPC,420,1,1
80109,IPC,302,1,1
80110,NDPS,21,1,1
80111,IPC,302,1,1
80113,IT,66D,1,1
80115,NDPS,21,1,1
80116,IT,66D,1,1
80117,IPC,307,1,1
80118,NDPS,20,1,1
80119,IPC,307,1,1
80120,IPC,307,1,1
80121,NDPS,20,1,1
80122,IPC,279,1,1
80123,IPC,307,1,1
80124,IPC,307,1,1
80125,IT,66C,1,1
80126,IPC,279,1,1
80127,IT,66C,1,1
80128,IPC,279,1,1
80129,IT,66C,1,1
80130,IPC,379,1,1
80131,IPC,379,1,1
80132,IPC,302,1,1
80133,IT,66C,1,1
80134,IPC,379,1,1
80135,NDPS,20,1,1
80136,IT,66D,1,1
80137,IPC,420,1,1
80138,IPC,420,1,1
80139,IT,66D,1,1
80140,IPC,379,1,1
80142,IPC,379,1,1
80143,NDPS,20,1,1
80144,IPC,279,1,1
80145,IPC,379,1,1
80146,IPC,302,1,1
80147,IPC,302,1,1
80148,IPC,379,1,1
80149,NDPS,21,1,1
80150,IT,66C,1,1
80153,NDPS,20,1,1
80154,IPC,302,1,1
80155,IT,66C,1,1
80156,IPC,307,1,1
80157,NDPS,21,1,1
80159,NDPS,21,1,1
80160,IPC,307,1,1
80161,IPC,420,1,1
80162,IPC,379,1,1
80163,IPC,307,1,1
80164,IPC,420,1,1
80165,IPC,279,1,1
80166,NDPS,21,1,1
80168,IT,66C,1,1
80169,IPC,420,1,1
80170,IPC,307,1,1
80171,NDPS,20,1,1
80172,IPC,279,1,1
80173,IPC,307,1,1
80174,IPC,379,1,1
80175,IT,66D,1,1
80177,IPC,302,1,1
80178,IT,66C,1,1
80179,IPC,420,1,1
80181,IPC,307,1,1
80182,IPC,379,1,1
80183,IPC,379,1,1
80184,IT,66D,1,1
80185,IPC,379,1,1
80186,IPC,420,1,1
80187,IPC,420,1,1
80188,NDPS,21,1,1
80189,NDPS,20,1,1
80190,NDPS,20,1,1
80191,IPC,304A,1,1
80192,IPC,279,1,1
80193,IPC,302,1,1
80194,IPC,279,1,1
80195,IPC,302,1,1
80196,IPC,304A,1,1
80197,NDPS,21,1,1
80198,IT,66D,1,1
80199,IT,66C,1,1
80200,IPC,379,1,1
80201,IT,66C,1,1
80202,IPC,379,1,1
80203,IPC,379,1,1
80204,IPC,379,1,1
80205,IT,66D,1,1
80206,IT,66D,1,1
80207,NDPS,21,1,1
80208,IPC,279,1,1
80209,IT,66C,1,1
80210,IPC,420,1,1
80211,IT,66C,1,1
80212,IPC,279,1,1
80213,IPC,379,1,1
80214,IPC,420,1,1
80215,IPC,279,1,1
80216,IPC,307,1,1
80217,IT,66C,1,1
80218,IT,66C,1,1
80219,IPC,279,1,1
80220,IPC,379,1,1
80221,IPC,420,1,1
80222,IPC,279,1,1
80224,IPC,379,1,1
80225,IT,66C,1,1
80226,IT,66C,1,1
80227,IPC,304A,1,1
80228,IT,66C,1,1
80229,NDPS,21,1,1
80230,IT,66C,1,1
80231,IPC,307,1,1
80232,IT,66D,1,1
80233,IT,66C,1,1
80235,IPC,304A,1,1
80236,IPC,279,1,1
80237,IPC,420,1,1
80238,IPC,379,1,1
80239,IPC,379,1,1
80240,IPC,302,1,1
80241,IT,66C,1,1
80242,IPC,307,1,1
80243,IT,66C,1,1
80244,IPC,307,1,1
80245,NDPS,20,1,1
80246,IPC,279,1,1
80247,IPC,420,1,1
80248,IT,66D,1,1
80249,IPC,379,1,1
80250,IPC,379,1,1
80251,IPC,279,1,1
80253,IPC,302,1,1
80254,IPC,379,1,1
80255,IT,66C,1,1
80256,IPC,379,1,1
80258,IPC,304A,1,1
80259,IPC,379,1,1
80260,IT,66D,1,1
80261,IPC,379,1,1
80262,IT,66D,1,1
80263,IPC,304A,1,1
80264,IPC,302,1,1
80265,IPC,379,1,1
80266,IPC,420,1,1
80267,IPC,307,1,1
80268,IPC,379,1,1
80269,IT,66D,1,1
80270,IPC,379,1,1
80271,IPC,279,1,1
80272,IT,66D,1,1
80273,IT,66D,1,1
80274,IPC,302,1,1
80275,IPC,379,1,1
80276,IPC,304A,1,1
80277,IPC,379,1,1
80278,NDPS,20,1,1
80279,NDPS,21,1,1
80280,IPC,279,1,1
80281,IT,66C,1,1
80282,IPC,307,1,1
80283,NDPS,21,1,1
80285,IPC,302,1,1
80286,NDPS,21,1,1
80288,IPC,302,1,1
80290,IPC,279,1,1
80291,IT,66D,1,1
80292,NDPS,20,1,1
80293,IPC,420,1,1
80295,IT,66D,1,1
80296,IPC,279,1,1
80300,IT,66D,1,1
80302,IT,66C,1,1
80303,IT,66D,1,1
80304,IT,66C,1,1
80305,NDPS,20,1,1
80306,IPC,279,1,1
80307,IPC,379,1,1
80308,IPC,420,1,1
80309,IPC,279,1,1
80310,IPC,302,1,1
80311,IT,66C,1,1
80312,IPC,302,1,1
80313,IPC,279,1,1
80314,IPC,379,1,1
80315,NDPS,21,1,1
80316,NDPS,20,1,1
80317,IPC,379,1,1
80318,IPC,379,1,1
80319,IPC,279,1,1
80320,IPC,379,1,1
80321,IT,66C,1,1
80323,IPC,379,1,1
80325,NDPS,21,1,1
80326,IT,66C,1,1
80328,IPC,307,1,1
80329,IPC,379,1,1
80330,IPC,420,1,1
80331,NDPS,21,1,1
80334,IPC,279,1,1
80335,IT,66C,1,1
80337,NDPS,20,1,1
80338,IPC,420,1,1
80339,IPC,302,1,1
80340,NDPS,20,1,1
80341,IPC,379,1,1
80342,IPC,304A,1,1
80343,IPC,279,1,1
80345,IPC,279,1,1
80346,IT,66C,1,1
80347,IPC,304A,1,1
80350,IT,66D,1,1
80351,IPC,379,1,1
80352,IT,66D,1,1
80354,IPC,279,1,1
80356,IT,66D,1,1
80357,IPC,379,1,1
80358,IT,66C,1,1
80359,IPC,379,1,1
80361,NDPS,21,1,1
80363,IPC,420,1,1
80364,IPC,379,1,1
80365,IPC,420,1,1
80366,IPC,279,1,1
80368,IT,66C,1,1
80370,IPC,420,1,1
80371,IPC,302,1,1
80372,IT,66D,1,1
80373,IPC,307,1,1
80375,IPC,420,1,1
80376,IT,66D,1,1
80377,IPC,307,1,1
80378,IPC,307,1,1
80379,IT,66C,1,1
80380,NDPS,21,1,1
80382,NDPS,21,1,1
80385,IPC,279,1,1
80386,IPC,379,1,1
80387,NDPS,21,1,1
80390,IPC,379,1,1
80391,IPC,302,1,1
80392,IPC,307,1,1
80393,IT,66C,1,1
80394,IPC,379,1,1
80396,NDPS,20,1,1
80397,IPC,304A,1,1
80398,IT,66C,1,1
80399,IT,66D,1,1
80400,IPC,279,1,1
80401,IPC,379,1,1
80402,IPC,304A,1,1
80404,IPC,420,1,1
80405,IPC,379,1,1
80406,IT,66C,1,1
80407,IPC,279,1,1
80408,IPC,379,1,1
80410,IPC,304A,1,1
80411,IPC,379,1,1
80413,IT,66D,1,1
80414,IPC,304A,1,1
80415,IT,66D,1,1
80416,IPC,302,1,1
80417,IPC,304A,1,1
80418,IPC,279,1,1
80419,IPC,302,1,1
80420,IPC,420,1,1
80421,IT,66D,1,1
80423,IPC,379,1,1
80424,IPC,420,1,1
80425,IPC,302,1,1
80426,IPC,420,1,1
80427,IT,66D,1,1
80428,IPC,420,1,1
80429,NDPS,21,1,1
80430,IT,66C,1,1
80431,NDPS,20,1,1
80432,IPC,420,1,1
80433,IT,66C,1,1
80434,IT,66C,1,1
80435,IPC,420,1,1
80436,IPC,420,1,1
80437,IT,66C,1,1
80438,IPC,420,1,1
80439,IPC,379,1,1
80440,IT,66C,1,1
80442,IPC,420,1,1
80443,IPC,420,1,1
80444,IT,66D,1,1
80445,IPC,420,1,1
80446,IT,66C,1,1
80447,IPC,302,1,1
80448,IPC,420,1,1
80449,IPC,379,1,1
80450,IPC,420,1,1
80451,IT,66D,1,1
80452,IT,66D,1,1
80453,IPC,307,1,1
80454,NDPS,21,1,1
80455,IT,66D,1,1
80456,NDPS,20,1,1
80457,NDPS,20,1,1
80458,IPC,379,1,1
80459,NDPS,20,1,1
80461,IT,66D,1,1
80462,IT,66D,1,1
80463,IPC,307,1,1
80464,IPC,420,1,1
80465,NDPS,20,1,1
80466,IPC,307,1,1
80467,IPC,420,1,1
80469,IT,66C,1,1
80470,IT,66C,1,1
80471,IT,66C,1,1
80472,IPC,302,1,1
80473,IPC,420,1,1
80474,IPC,379,1,1
80478,IT,66C,1,1
80479,IT,66D,1,1
80480,IPC,420,1,1
80481,IPC,379,1,1
80482,IPC,420,1,1
80483,IPC,302,1,1
80484,IT,66D,1,1
80486,IPC,302,1,1
80488,IPC,379,1,1
80489,NDPS,20,1,1
80492,IPC,279,1,1
80493,IT,66C,1,1
80494,IT,66D,1,1
80495,NDPS,20,1,1
80496,IPC,279,1,1
80497,IPC,304A,1,1
80498,IPC,420,1,1
80499,IPC,307,1,1
80500,IPC,420,1,1
80501,IPC,420,1,1
80503,IPC,304A,1,1
80504,NDPS,21,1,1
80505,IPC,307,1,1
80506,IPC,379,1,1
80507,NDPS,21,1,1
80508,IPC,420,1,1
80509,IT,66D,1,1
80510,IT,66D,1,1
80513,IPC,279,1,1
80514,IPC,304A,1,1
80515,IPC,379,1,1
80516,IPC,302,1,1
80517,IPC,307,1,1
80519,IPC,379,1,1
80520,NDPS,20,1,1
80521,IPC,420,1,1
80522,IPC,379,1,1
80524,IPC,420,1,1
80525,IPC,379,1,1
80526,IPC,379,1,1
80527,IPC,302,1,1
80528,IPC,420,1,1
80529,IPC,420,1,1
80530,IT,66C,1,1
80531,IPC,302,1,1
80532,IPC,420,1,1
80533,IPC,307,1,1
80535,IPC,379,1,1
80536,IPC,307,1,1
80537,IPC,379,1,1
80538,IPC,379,1,1
80539,IPC,307,1,1
80540,NDPS,21,1,1
80541,IPC,379,1,1
80542,IT,66D,1,1
80543,IPC,307,1,1
80544,IT,66D,1,1
80545,IPC,379,1,1
80546,IPC,302,1,1
80547,IPC,379,1,1
80548,IT,66D,1,1
80549,IPC,379,1,1
80550,IPC,302,1,1
80551,IPC,302,1,1
80552,IPC,279,1,1
80553,NDPS,20,1,1
80554,IPC,420,1,1
80555,IT,66D,1,1
80556,NDPS,21,1,1
80557,IT,66C,1,1
80558,IPC,379,1,1
80559,IT,66D,1,1
80560,IT,66C,1,1
80561,IPC,379,1,1
80562,IPC,304A,1,1
80563,IPC,307,1,1
80564,NDPS,21,1,1
80565,IT,66C,1,1
80566,IPC,420,1,1
80567,IT,66C,1,1
80568,IT,66D,1,1
80569,IT,66D,1,1
80570,IPC,307,1,1
80571,NDPS,21,1,1
80572,IPC,379,1,1
80573,IPC,279,1,1
80575,IPC,307,1,1
80576,NDPS,21,1,1
80578,IT,66D,1,1
80579,IT,66C,1,1
80580,NDPS,21,1,1
80581,IPC,420,1,1
80582,IPC,307,1,1
80583,IPC,307,1,1
80584,IT,66C,1,1
80585,IT,66C,1,1
80586,IT,66C,1,1
80587,NDPS,21,1,1
80588,IPC,379,1,1
80589,NDPS,21,1,1
80590,IPC,379,1,1
80591,IPC,420,1,1
80592,NDPS,20,1,1
80593,IT,66D,1,1
80594,IPC,304A,1,1
80595,IT,66D,1,1
80596,IT,66C,1,1
80597,IT,66C,1,1
80598,IPC,420,1,1
80599,IPC,307,1,1
80600,IPC,379,1,1
80601,IPC,379,1,1
80602,NDPS,21,1,1
80603,IT,66D,1,1
80605,IPC,304A,1,1
80606,IPC,379,1,1
80607,NDPS,21,1,1
80608,IT,66D,1,1
80609,IPC,304A,1,1
80611,IT,66C,1,1
80614,IPC,420,1,1
80615,IT,66D,1,1
80616,IPC,302,1,1
80618,IPC,379,1,1
80620,IPC,379,1,1
80621,IPC,279,1,1
80622,IPC,379,1,1
80623,IPC,304A,1,1
80625,IPC,420,1,1
80626,IT,66C,1,1
80627,IPC,279,1,1
80628,NDPS,21,1,1
80629,NDPS,20,1,1
80630,IPC,420,1,1
80631,NDPS,20,1,1
80632,IPC,379,1,1
80633,IPC,304A,1,1
80634,NDPS,20,1,1
80635,IPC,420,1,1
80636,IPC,379,1,1
80639,IPC,379,1,1
80640,IPC,279,1,1
80641,IPC,279,1,1
80642,NDPS,20,1,1
80643,IPC,302,1,1
80644,IPC,279,1,1
80645,IPC,379,1,1
80646,IPC,304A,1,1
80647,IPC,304A,1,1
80648,IT,66C,1,1
80649,IPC,307,1,1
80650,IPC,379,1,1
80651,IPC,379,1,1
80652,NDPS,20,1,1
80653,IPC,379,1,1
80655,IPC,379,1,1
80656,IPC,304A,1,1
80659,IPC,420,1,1
80660,IPC,379,1,1
80664,IPC,304A,1,1
80665,NDPS,20,1,1
80666,IPC,379,1,1
80667,IPC,379,1,1
80668,IPC,420,1,1
80669,IT,66D,1,1
80670,IT,66C,1,1
80671,IPC,302,1,1
80672,IPC,420,1,1
80673,IPC,420,1,1
80675,IT,66D,1,1
80676,IPC,302,1,1
80677,IT,66D,1,1
80678,IPC,379,1,1
80679,IPC,379,1,1
80680,NDPS,21,1,1
80681,IT,66D,1,1
80682,NDPS,20,1,1
80683,IPC,379,1,1
80685,IPC,379,1,1
80686,IT,66C,1,1
80687,IPC,307,1,1
80688,IPC,279,1,1
80689,IPC,379,1,1
80690,IPC,420,1,1
80691,IPC,279,1,1
80692,IPC,304A,1,1
80694,IPC,307,1,1
80695,IPC,420,1,1
80696,IPC,304A,1,1
80698,IPC,420,1,1
80699,IPC,302,1,1
80701,NDPS,21,1,1
80702,IPC,307,1,1
80703,IPC,279,1,1
80704,IPC,420,1,1
80705,IPC,304A,1,1
80706,NDPS,21,1,1
80707,IT,66D,1,1
80708,NDPS,20,1,1
80709,IPC,307,1,1
80710,IPC,302,1,1
80711,IPC,304A,1,1
80712,NDPS,20,1,1
80713,IPC,304A,1,1
80714,IT,66D,1,1
80715,IPC,379,1,1
80716,IPC,304A,1,1
80717,IPC,379,1,1
80718,NDPS,21,1,1
80719,IPC,420,1,1
80720,IPC,304A,1,1
80721,NDPS,21,1,1
80722,IPC,420,1,1
80724,IPC,279,1,1
80725,IPC,304A,1,1
80726,NDPS,21,1,1
80727,IPC,420,1,1
80728,IPC,302,1,1
80730,IT,66C,1,1
80731,IPC,379,1,1
80732,IT,66D,1,1
80733,NDPS,21,1,1
80734,IPC,302,1,1
80735,IPC,304A,1,1
80737,IPC,420,1,1
80738,IT,66D,1,1
80739,IT,66C,1,1
80740,NDPS,21,1,1
80741,NDPS,20,1,1
80742,IPC,420,1,1
80743,IPC,379,1,1
80744,IT,66D,1,1
80745,IPC,304A,1,1
80746,IPC,379,1,1
80748,IPC,420,1,1
80749,IPC,279,1,1
80750,IPC,420,1,1
80751,IPC,420,1,1
80752,NDPS,21,1,1
80753,IT,66C,1,1
80754,NDPS,21,1,1
80755,IPC,379,1,1
80756,IT,66D,1,1
80757,NDPS,21,1,1
80758,IPC,379,1,1
80760,IPC,420,1,1
80761,IPC,420,1,1
80763,IPC,302,1,1
80764,IT,66D,1,1
80765,IT,66C,1,1
80767,IPC,379,1,1
80768,IT,66D,1,1
80769,IPC,279,1,1
80770,NDPS,21,1,1
80771,IT,66C,1,1
80772,IPC,420,1,1
80773,IPC,307,1,1
80774,IPC,420,1,1
80775,IPC,279,1,1
80778,IT,66C,1,1
80779,NDPS,21,1,1
80780,IPC,279,1,1
80781,IPC,307,1,1
80782,IT,66C,1,1
80783,IPC,279,1,1
80784,IT,66C,1,1
80785,IT,66D,1,1
80787,IPC,379,1,1
80788,IT,66D,1,1
80790,IPC,279,1,1
80791,IPC,379,1,1
80792,IPC,279,1,1
80794,IPC,379,1,1
80795,IPC,420,1,1
80796,IPC,302,1,1
80799,IPC,420,1,1
80800,IT,66D,1,1
80801,IPC,302,1,1
80802,IPC,379,1,1
80803,IPC,379,1,1
80804,IPC,420,1,1
80805,IPC,304A,1,1
80806,IPC,302,1,1
80807,IPC,420,1,1
80809,IT,66D,1,1
80810,IT,66C,1,1
80812,IPC,379,1,1
80813,IPC,420,1,1
80814,IT,66D,1,1
80815,IPC,279,1,1
80816,IT,66C,1,1
80817,IT,66C,1,1
80818,IPC,307,1,1
80820,NDPS,21,1,1
80821,IPC,279,1,1
80822,IPC,279,1,1
80823,IPC,279,1,1
80824,IPC,379,1,1
80825,IPC,307,1,1
80826,IT,66D,1,1
80827,IPC,379,1,1
80829,IPC,420,1,1
80831,IPC,307,1,1
80832,IPC,302,1,1
80833,NDPS,21,1,1
80834,IT,66D,1,1
80835,IT,66C,1,1
80836,IPC,279,1,1
80837,IT,66C,1,1
80839,IPC,379,1,1
80840,IPC,302,1,1
80841,IPC,302,1,1
80842,IPC,304A,1,1
80843,IT,66D,1,1
80844,IPC,302,1,1
80845,IPC,279,1,1
80846,IT,66D,1,1
80847,IPC,420,1,1
80848,IT,66D,1,1
80849,IPC,307,1,1
80850,NDPS,20,1,1
80851,NDPS,21,1,1
80852,IT,66C,1,1
80853,IT,66C,1,1
80854,IT,66C,1,1
80855,IT,66D,1,1
80856,IT,66D,1,1
80857,IPC,279,1,1
80858,IPC,307,1,1
80859,IPC,420,1,1
80860,IPC,279,1,1
80861,IPC,307,1,1
80862,IPC,307,1,1
80863,IPC,420,1,1
80864,IPC,420,1,1
80865,IPC,379,1,1
80867,IPC,307,1,1
80868,NDPS,21,1,1
