ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
33503,69682,1,2020-06-25,1,24,252,267,127,174781,1,0
33504,69682,1,2020-06-21,1,13,252,267,127,174782,1,0
33505,69690,1,2020-12-06,1,7,243,457,120,174805,1,0
33506,69690,1,2020-12-13,1,22,243,457,120,174807,1,0
33507,69697,1,2026-10-02,1,25,179,141,90,174822,1,0
33508,69697,1,2026-10-20,1,22,179,141,90,174823,1,0
33509,69700,1,2023-03-08,1,14,169,228,80,174827,1,0
33510,69700,1,2023-02-26,1,24,169,228,80,174828,1,0
33511,69707,1,2024-05-01,1,3,198,353,100,174847,1,0
33512,69721,1,2023-02-11,1,13,249,496,127,174879,1,0
33513,69721,1,2023-01-21,1,2,249,496,127,174880,1,0
33514,69726,1,2022-07-14,1,8,256,490,128,174890,1,0
33515,69726,1,2022-07-12,1,19,256,490,128,174891,1,0
33516,69726,1,2022-07-28,1,6,256,490,128,174892,1,0
33517,69727,1,2021-10-13,1,1,146,20,76,174893,1,0
33518,69727,1,2021-09-22,1,23,146,20,76,174894,1,0
33519,69729,1,2022-08-18,1,12,98,129,44,174897,1,0
33520,69729,1,2022-08-25,1,14,98,129,44,174898,1,0
33521,69729,1,2022-08-25,1,4,98,129,44,174899,1,0
33522,69729,1,2022-08-09,1,8,98,129,44,174900,1,0
33523,69730,1,2023-11-05,1,16,263,331,129,174901,1,0
33524,69734,1,2021-11-11,1,18,255,76,129,174909,1,0
33525,69742,1,2021-07-20,1,26,8,340,5,174927,1,0
33526,69742,1,2021-07-09,1,28,8,340,5,174928,1,0
33527,69742,1,2021-07-13,1,24,8,340,5,174930,1,0
33528,69756,1,2026-08-28,1,9,123,119,61,174968,1,0
33529,69756,1,2026-09-08,1,23,123,119,61,174969,1,0
33530,69760,1,2025-09-20,1,30,79,393,39,174976,1,0
33531,69760,1,2025-09-04,1,9,79,393,39,174977,1,0
33532,69763,1,2023-03-25,1,7,257,270,130,174982,1,0
33533,69763,1,2023-04-04,1,22,257,270,130,174983,1,0
33534,69764,1,2024-06-29,1,20,208,340,104,174985,1,0
33535,69766,1,2022-02-02,1,22,231,100,118,174988,1,0
33536,69766,1,2022-02-11,1,19,231,100,118,174989,1,0
33537,69766,1,2022-01-26,1,15,231,100,118,174990,1,0
33538,69766,1,2022-02-10,1,31,231,100,118,174991,1,0
33539,69772,1,2022-04-27,1,20,197,188,101,175008,1,0
33540,69772,1,2022-05-08,1,30,197,188,101,175009,1,0
33541,69772,1,2022-05-18,1,25,197,188,101,175010,1,0
33542,69783,1,2025-07-25,1,9,25,198,12,175038,1,0
33543,69783,1,2025-07-23,1,24,25,198,12,175039,1,0
33544,69789,1,2021-07-13,1,25,151,245,75,175054,1,0
33545,69794,1,2024-01-05,1,8,198,353,100,175067,1,0
33546,69794,1,2024-01-10,1,26,198,353,100,175068,1,0
33547,69794,1,2024-01-21,1,1,198,353,100,175069,1,0
33548,69796,1,2021-10-19,1,14,133,286,65,175073,1,0
33549,69796,1,2021-11-04,1,31,133,286,65,175074,1,0
33550,69796,1,2021-10-21,1,2,133,286,65,175075,1,0
33551,69802,1,2022-08-06,1,31,41,402,20,175089,1,0
33552,69802,1,2022-08-25,1,11,41,402,20,175090,1,0
33553,69802,1,2022-08-19,1,28,41,402,20,175091,1,0
33554,69802,1,2022-08-28,1,13,41,402,20,175092,1,0
33555,69807,1,2024-05-08,1,30,61,252,23,175100,1,0
33556,69807,1,2024-05-19,1,10,61,252,23,175101,1,0
33557,69810,1,2022-05-02,1,21,239,302,118,175105,1,0
33558,69810,1,2022-04-14,1,14,239,302,118,175106,1,0
33559,69810,1,2022-04-17,1,28,239,302,118,175107,1,0
33560,69814,1,2023-11-30,1,24,11,281,4,175114,1,0
33561,69818,1,2025-07-25,1,17,230,425,112,175122,1,0
33562,69820,1,2021-04-06,1,19,151,245,73,175124,1,0
33563,69820,1,2021-04-22,1,1,151,245,73,175125,1,0
33564,69820,1,2021-04-03,1,10,151,245,73,175126,1,0
33565,69824,1,2026-02-27,1,31,35,354,20,175133,1,0
33566,69824,1,2026-02-21,1,7,35,354,20,175134,1,0
33567,69828,1,2024-07-01,1,24,33,46,16,175143,1,0
33568,69834,1,2026-04-10,1,22,218,219,109,175154,1,0
33569,69834,1,2026-04-14,1,16,218,219,109,175155,1,0
33570,69838,1,2023-07-27,1,9,25,198,12,175163,1,0
33571,69838,1,2023-07-17,1,31,25,198,12,175164,1,0
33572,69838,1,2023-07-11,1,17,25,198,12,175165,1,0
33573,69842,1,2023-07-14,1,19,146,38,75,175170,1,0
33574,69842,1,2023-07-26,1,18,146,38,75,175172,1,0
33575,69842,1,2023-07-14,1,2,146,38,75,175173,1,0
33576,69846,1,2025-10-21,1,1,22,350,11,175183,1,0
33577,69846,1,2025-11-16,1,15,22,350,11,175184,1,0
33578,69847,1,2025-06-28,1,13,221,417,105,175185,1,0
33579,69847,1,2025-06-19,1,1,221,417,105,175187,1,0
33580,69848,1,2020-06-15,1,11,196,269,95,175188,1,0
33581,69857,1,2020-08-10,1,22,171,349,81,175210,1,0
33582,69860,1,2021-12-14,1,8,61,461,25,175219,1,0
33583,69860,1,2021-12-10,1,2,61,461,25,175220,1,0
33584,69873,1,2024-08-22,1,15,248,92,125,175246,1,0
33585,69873,1,2024-09-17,1,26,248,92,125,175247,1,0
33586,69873,1,2024-09-02,1,29,248,92,125,175248,1,0
33587,69873,1,2024-09-06,1,2,248,92,125,175249,1,0
33588,69874,1,2024-12-17,1,13,33,46,18,175250,1,0
33589,69876,1,2020-10-25,1,2,79,393,40,175254,1,0
33590,69877,1,2022-03-02,1,28,110,401,49,175255,1,0
33591,69877,1,2022-03-18,1,26,110,401,49,175256,1,0
33592,69877,1,2022-03-20,1,10,110,401,49,175257,1,0
33593,69878,1,2023-07-10,1,1,98,477,44,175258,1,0
33594,69878,1,2023-07-14,1,1,98,477,44,175259,1,0
33595,69879,1,2025-04-20,1,18,55,217,17,175260,1,0
33596,69879,1,2025-05-13,1,19,55,217,17,175261,1,0
33597,69887,1,2022-04-17,1,31,75,151,35,175278,1,0
33598,69887,1,2022-04-13,1,8,75,151,35,175279,1,0
33599,69888,1,2024-01-29,1,9,130,52,64,175281,1,0
33600,69888,1,2024-02-12,1,29,130,52,64,175282,1,0
33601,69888,1,2024-01-29,1,2,130,52,64,175283,1,0
33602,69888,1,2024-02-10,1,18,130,52,64,175284,1,0
33603,69895,1,2022-08-02,1,29,218,99,106,175303,1,0
33604,69898,1,2022-07-11,1,25,198,353,100,175308,1,0
33605,69900,1,2025-09-28,1,26,227,356,113,175314,1,0
33606,69900,1,2025-09-29,1,11,227,356,113,175315,1,0
33607,69900,1,2025-09-16,1,30,227,356,113,175316,1,0
33608,69900,1,2025-09-27,1,13,227,356,113,175317,1,0
33609,69903,1,2026-04-09,1,15,214,118,103,175321,1,0
33610,69906,1,2025-03-23,1,24,231,306,119,175329,1,0
33611,69907,1,2023-12-19,1,13,86,233,40,175332,1,0
33612,69907,1,2024-01-03,1,5,86,233,40,175333,1,0
33613,69914,1,2024-08-01,1,12,229,412,114,175350,1,0
33614,69917,1,2025-08-07,1,1,136,283,71,175357,1,0
33615,69925,1,2023-09-08,1,9,68,410,30,175372,1,0
33616,69925,1,2023-08-24,1,29,68,410,30,175373,1,0
33617,69926,1,2020-09-30,1,16,109,204,53,175375,1,0
33618,69929,1,2024-10-06,1,5,31,332,19,175384,1,0
33619,69929,1,2024-10-10,1,11,31,332,19,175385,1,0
33620,69929,1,2024-10-17,1,31,31,332,19,175386,1,0
33621,69933,1,2024-05-16,1,29,124,288,61,175394,1,0
33622,69933,1,2024-05-16,1,14,124,288,61,175395,1,0
33623,69941,1,2025-10-04,1,13,260,11,129,175414,1,0
33624,69941,1,2025-10-09,1,11,260,11,129,175415,1,0
33625,69943,1,2024-04-10,1,2,128,259,66,175420,1,0
33626,69957,1,2024-11-11,1,17,66,407,33,175452,1,0
33627,69964,1,2024-04-21,1,9,65,255,22,175468,1,0
33628,69969,1,2022-04-28,1,17,225,57,115,175479,1,0
33629,69969,1,2022-04-22,1,11,225,57,115,175480,1,0
33630,69969,1,2022-04-12,1,2,225,57,115,175481,1,0
33631,69971,1,2026-09-11,1,20,126,295,64,175484,1,0
33632,69973,1,2025-12-03,1,29,234,314,117,175486,1,0
33633,69973,1,2025-11-28,1,21,234,314,117,175487,1,0
33634,69977,1,2022-03-18,1,23,142,417,71,175497,1,0
33635,69978,1,2021-08-17,1,10,27,160,12,175499,1,0
33636,69978,1,2021-08-04,1,11,27,160,12,175500,1,0
33637,69982,1,2025-02-25,1,21,140,75,70,175510,1,0
33638,69982,1,2025-03-16,1,29,140,75,70,175511,1,0
33639,69985,1,2026-09-11,1,25,176,85,87,175519,1,0
33640,69985,1,2026-09-10,1,5,176,85,87,175520,1,0
33641,69990,1,2021-04-07,1,7,90,427,42,175527,1,0
33642,69990,1,2021-04-21,1,11,90,427,42,175528,1,0
33643,69990,1,2021-04-19,1,25,90,427,42,175529,1,0
33644,69991,1,2026-09-28,1,13,130,66,63,175530,1,0
33645,69991,1,2026-09-22,1,4,130,66,63,175531,1,0
33646,69992,1,2024-09-22,1,23,206,359,96,175533,1,0
33647,69992,1,2024-09-27,1,11,206,359,96,175534,1,0
33648,69992,1,2024-09-30,1,5,206,359,96,175535,1,0
33649,70002,1,2022-07-29,1,23,146,20,73,175556,1,0
33650,70002,1,2022-07-26,1,13,146,20,73,175557,1,0
33651,70002,1,2022-08-05,1,12,146,20,73,175558,1,0
33652,70002,1,2022-07-25,1,22,146,20,73,175559,1,0
33653,70003,1,2026-11-19,1,19,49,209,20,175560,1,0
33654,70003,1,2026-11-09,1,14,49,209,20,175562,1,0
33655,70012,1,2022-04-03,1,14,108,142,50,175584,1,0
33656,70012,1,2022-04-15,1,22,108,142,50,175585,1,0
33657,70014,1,2023-06-19,1,28,92,256,42,175589,1,0
33658,70014,1,2023-05-27,1,31,92,256,42,175590,1,0
33659,70014,1,2023-06-05,1,27,92,256,42,175591,1,0
33660,70014,1,2023-06-05,1,30,92,256,42,175592,1,0
33661,70022,1,2022-04-02,1,5,96,470,43,175611,1,0
33662,70022,1,2022-04-06,1,19,96,470,43,175612,1,0
33663,70026,1,2022-09-11,1,28,93,294,41,175621,1,0
33664,70030,1,2025-09-19,1,3,165,462,82,175634,1,0
33665,70030,1,2025-09-01,1,9,165,462,82,175635,1,0
33666,70030,1,2025-09-04,1,16,165,462,82,175636,1,0
33667,70032,1,2021-12-20,1,9,185,104,93,175638,1,0
33668,70033,1,2026-08-12,1,12,78,400,40,175639,1,0
33669,70033,1,2026-09-02,1,1,78,400,40,175640,1,0
33670,70033,1,2026-08-18,1,9,78,400,40,175641,1,0
33671,70033,1,2026-09-10,1,14,78,400,40,175642,1,0
33672,70034,1,2025-11-18,1,3,11,411,3,175643,1,0
33673,70034,1,2025-11-17,1,18,11,411,3,175644,1,0
33674,70034,1,2025-11-05,1,3,11,411,3,175645,1,0
33675,70035,1,2024-12-25,1,2,64,324,24,175647,1,0
33676,70035,1,2024-12-07,1,15,64,324,24,175649,1,0
33677,70035,1,2024-12-17,1,20,64,324,24,175650,1,0
33678,70038,1,2025-06-21,1,2,116,238,55,175658,1,0
33679,70038,1,2025-07-03,1,13,116,238,55,175659,1,0
33680,70042,1,2021-10-03,1,15,59,159,25,175668,1,0
33681,70046,1,2026-11-09,1,9,47,186,16,175678,1,0
33682,70046,1,2026-11-28,1,9,47,186,16,175679,1,0
33683,70050,1,2020-03-21,1,8,258,170,130,175690,1,0
33684,70050,1,2020-04-03,1,20,258,170,130,175691,1,0
33685,70053,1,2023-06-10,1,21,104,325,46,175699,1,0
33686,70053,1,2023-06-14,1,16,104,325,46,175700,1,0
33687,70061,1,2023-06-30,1,18,116,1,56,175715,1,0
33688,70061,1,2023-07-23,1,4,116,1,56,175717,1,0
33689,70067,1,2023-11-06,1,16,192,321,94,175732,1,0
33690,70067,1,2023-11-16,1,4,192,321,94,175733,1,0
33691,70067,1,2023-11-07,1,26,192,321,94,175735,1,0
33692,70078,1,2020-10-08,1,18,161,56,78,175758,1,0
33693,70078,1,2020-10-07,1,29,161,56,78,175759,1,0
33694,70078,1,2020-10-08,1,15,161,56,78,175760,1,0
33695,70078,1,2020-09-17,1,31,161,56,78,175761,1,0
33696,70084,1,2020-05-12,1,25,141,175,72,175776,1,0
33697,70084,1,2020-04-24,1,9,141,175,72,175777,1,0
33698,70084,1,2020-04-28,1,27,141,175,72,175778,1,0
33699,70088,1,2021-05-26,1,9,77,454,36,175786,1,0
33700,70088,1,2021-06-12,1,11,77,454,36,175787,1,0
33701,70090,1,2023-12-27,1,2,86,233,39,175792,1,0
33702,70098,1,2020-08-03,1,14,123,119,60,175812,1,0
33703,70113,1,2020-04-07,1,9,228,67,113,175857,1,0
33704,70113,1,2020-04-13,1,8,228,67,113,175859,1,0
33705,70124,1,2025-05-05,1,4,73,203,38,175888,1,0
33706,70124,1,2025-04-27,1,14,73,203,38,175889,1,0
33707,70125,1,2022-08-10,1,15,176,216,86,175890,1,0
33708,70125,1,2022-08-01,1,7,176,216,86,175891,1,0
33709,70125,1,2022-08-21,1,14,176,216,86,175892,1,0
33710,70125,1,2022-08-26,1,7,176,216,86,175893,1,0
33711,70129,1,2025-05-18,1,29,169,34,83,175904,1,0
33712,70131,1,2026-05-28,1,25,42,44,16,175909,1,0
33713,70134,1,2025-06-01,1,6,208,211,104,175915,1,0
33714,70135,1,2021-06-01,1,11,255,76,129,175916,1,0
33715,70135,1,2021-05-17,1,6,255,76,129,175918,1,0
33716,70135,1,2021-05-19,1,24,255,76,129,175919,1,0
33717,70138,1,2022-11-25,1,8,188,179,94,175927,1,0
33718,70139,1,2026-10-18,1,10,258,406,128,175928,1,0
33719,70139,1,2026-10-28,1,7,258,406,128,175929,1,0
33720,70143,1,2022-09-11,1,23,182,243,93,175936,1,0
33721,70143,1,2022-09-19,1,22,182,243,93,175937,1,0
33722,70163,1,2025-06-30,1,1,185,104,93,175984,1,0
33723,70163,1,2025-06-29,1,2,185,104,93,175985,1,0
33724,70163,1,2025-06-29,1,1,185,104,93,175986,1,0
33725,70163,1,2025-07-06,1,13,185,104,93,175987,1,0
33726,70164,1,2023-06-16,1,15,106,61,51,175988,1,0
33727,70164,1,2023-06-21,1,14,106,61,51,175989,1,0
33728,70165,1,2022-01-25,1,26,176,147,86,175991,1,0
33729,70178,1,2025-05-13,1,7,36,381,20,176025,1,0
33730,70178,1,2025-05-13,1,18,36,381,20,176026,1,0
33731,70178,1,2025-06-10,1,12,36,381,20,176027,1,0
33732,70178,1,2025-05-26,1,7,36,381,20,176028,1,0
33733,70180,1,2020-12-30,1,26,55,68,19,176031,1,0
33734,70180,1,2020-12-18,1,5,55,68,19,176032,1,0
33735,70180,1,2021-01-07,1,8,55,68,19,176033,1,0
33736,70180,1,2021-01-16,1,22,55,68,19,176034,1,0
33737,70182,1,2021-05-30,1,11,23,293,11,176037,1,0
33738,70182,1,2021-06-27,1,21,23,293,11,176038,1,0
33739,70184,1,2024-11-22,1,6,86,233,40,176040,1,0
33740,70184,1,2024-11-28,1,22,86,233,40,176041,1,0
33741,70185,1,2024-10-21,1,1,10,357,5,176042,1,0
33742,70190,1,2022-04-26,1,10,115,265,56,176056,1,0
33743,70191,1,2026-05-11,1,8,205,489,100,176057,1,0
33744,70191,1,2026-04-27,1,7,205,489,100,176058,1,0
33745,70191,1,2026-05-09,1,23,205,489,100,176059,1,0
33746,70193,1,2025-09-19,1,25,19,194,8,176062,1,0
33747,70193,1,2025-09-26,1,17,19,194,8,176063,1,0
33748,70193,1,2025-09-27,1,1,19,194,8,176064,1,0
33749,70193,1,2025-09-27,1,17,19,194,8,176065,1,0
33750,70196,1,2023-05-31,1,25,181,476,91,176073,1,0
33751,70196,1,2023-05-26,1,17,181,476,91,176074,1,0
33752,70200,1,2024-07-23,1,4,36,130,20,176087,1,0
33753,70206,1,2023-02-28,1,4,187,30,94,176096,1,0
33754,70206,1,2023-02-04,1,28,187,30,94,176097,1,0
33755,70206,1,2023-02-22,1,21,187,30,94,176098,1,0
33756,70206,1,2023-02-01,1,13,187,30,94,176099,1,0
33757,70210,1,2020-10-31,1,16,247,231,127,176104,1,0
33758,70210,1,2020-11-21,1,11,247,231,127,176106,1,0
33759,70210,1,2020-11-21,1,17,247,231,127,176107,1,0
33760,70213,1,2020-07-09,1,28,70,153,30,176111,1,0
33761,70213,1,2020-07-11,1,22,70,153,30,176112,1,0
33762,70213,1,2020-07-18,1,30,70,153,30,176113,1,0
33763,70213,1,2020-07-10,1,16,70,153,30,176114,1,0
33764,70215,1,2025-05-03,1,25,147,103,77,176117,1,0
33765,70215,1,2025-04-15,1,19,147,103,77,176118,1,0
33766,70215,1,2025-05-12,1,7,147,103,77,176119,1,0
33767,70215,1,2025-05-05,1,9,147,103,77,176120,1,0
33768,70232,1,2022-04-02,1,4,229,218,115,176160,1,0
33769,70232,1,2022-04-15,1,6,229,218,115,176161,1,0
33770,70232,1,2022-04-06,1,27,229,218,115,176162,1,0
33771,70232,1,2022-03-22,1,6,229,218,115,176163,1,0
33772,70233,1,2022-05-03,1,7,186,363,95,176166,1,0
33773,70240,1,2027-01-17,1,18,19,194,7,176182,1,0
33774,70240,1,2027-01-06,1,10,19,194,7,176183,1,0
33775,70240,1,2027-01-12,1,4,19,194,7,176184,1,0
33776,70249,1,2026-11-16,1,27,231,306,118,176201,1,0
33777,70258,1,2020-06-16,1,17,102,47,45,176220,1,0
33778,70258,1,2020-06-10,1,14,102,47,45,176221,1,0
33779,70262,1,2026-09-29,1,13,67,187,28,176232,1,0
33780,70262,1,2026-09-21,1,6,67,187,28,176233,1,0
33781,70265,1,2023-01-05,1,29,234,109,117,176241,1,0
33782,70269,1,2026-07-04,1,14,192,150,95,176252,1,0
33783,70269,1,2026-07-23,1,21,192,150,95,176253,1,0
33784,70269,1,2026-07-14,1,18,192,150,95,176254,1,0
33785,70274,1,2023-07-17,1,19,23,293,11,176270,1,0
33786,70274,1,2023-07-28,1,6,23,293,11,176271,1,0
33787,70274,1,2023-08-09,1,24,23,293,11,176272,1,0
33788,70275,1,2021-08-14,1,16,214,118,103,176273,1,0
33789,70275,1,2021-07-30,1,26,214,118,103,176274,1,0
33790,70275,1,2021-08-03,1,16,214,118,103,176275,1,0
33791,70278,1,2024-11-28,1,30,216,348,109,176283,1,0
33792,70290,1,2021-10-23,1,4,32,44,20,176320,1,0
33793,70292,1,2023-10-21,1,6,248,92,126,176325,1,0
33794,70293,1,2022-09-10,1,21,230,143,114,176326,1,0
33795,70296,1,2021-07-21,1,18,74,307,34,176331,1,0
33796,70301,1,2025-05-29,1,16,80,127,39,176347,1,0
33797,70304,1,2026-07-07,1,8,178,375,84,176351,1,0
33798,70304,1,2026-07-05,1,19,178,375,84,176353,1,0
33799,70315,1,2021-02-24,1,11,258,407,129,176377,1,0
33800,70315,1,2021-02-27,1,12,258,407,129,176378,1,0
33801,70317,1,2022-09-22,1,6,143,171,72,176384,1,0
33802,70318,1,2021-09-03,1,15,64,240,26,176385,1,0
33803,70318,1,2021-09-16,1,5,64,240,26,176386,1,0
33804,70319,1,2025-03-19,1,30,191,112,94,176387,1,0
33805,70319,1,2025-04-01,1,10,191,112,94,176388,1,0
33806,70319,1,2025-04-05,1,13,191,112,94,176389,1,0
33807,70320,1,2020-10-28,1,22,158,31,79,176390,1,0
33808,70322,1,2023-01-23,1,3,38,263,21,176392,1,0
33809,70325,1,2022-02-19,1,28,127,309,65,176400,1,0
33810,70325,1,2022-01-31,1,9,127,309,65,176401,1,0
33811,70325,1,2022-02-22,1,6,127,309,65,176402,1,0
33812,70325,1,2022-02-14,1,27,127,309,65,176403,1,0
33813,70333,1,2022-09-23,1,5,134,253,69,176422,1,0
33814,70333,1,2022-09-14,1,9,134,253,69,176423,1,0
33815,70333,1,2022-10-09,1,27,134,253,69,176424,1,0
33816,70333,1,2022-10-04,1,22,134,253,69,176425,1,0
33817,70335,1,2021-04-13,1,3,78,475,40,176430,1,0
33818,70335,1,2021-04-15,1,16,78,475,40,176431,1,0
33819,70335,1,2021-04-26,1,2,78,475,40,176432,1,0
33820,70335,1,2021-05-04,1,13,78,475,40,176433,1,0
33821,70339,1,2022-04-09,1,4,93,234,42,176441,1,0
33822,70350,1,2024-11-10,1,18,189,367,94,176467,1,0
33823,70350,1,2024-11-14,1,25,189,367,94,176468,1,0
33824,70350,1,2024-11-05,1,28,189,367,94,176469,1,0
33825,70352,1,2021-07-04,1,11,253,215,128,176474,1,0
33826,70352,1,2021-07-02,1,16,253,215,128,176476,1,0
33827,70352,1,2021-07-20,1,5,253,215,128,176477,1,0
33828,70359,1,2026-12-26,1,25,33,46,20,176497,1,0
33829,70359,1,2026-12-27,1,14,33,46,20,176498,1,0
33830,70364,1,2024-10-14,1,25,133,286,65,176511,1,0
33831,70364,1,2024-10-29,1,11,133,286,65,176512,1,0
33832,70369,1,2020-12-04,1,28,80,287,40,176527,1,0
33833,70374,1,2025-05-23,1,14,262,196,129,176538,1,0
33834,70374,1,2025-05-18,1,24,262,196,129,176539,1,0
33835,70374,1,2025-05-29,1,25,262,196,129,176540,1,0
33836,70376,1,2023-09-30,1,9,18,481,6,176543,1,0
33837,70376,1,2023-09-30,1,10,18,481,6,176544,1,0
33838,70379,1,2024-04-24,1,22,79,257,39,176550,1,0
33839,70379,1,2024-04-27,1,15,79,257,39,176551,1,0
33840,70379,1,2024-04-22,1,8,79,257,39,176552,1,0
33841,70379,1,2024-04-29,1,30,79,257,39,176553,1,0
33842,70382,1,2020-10-31,1,17,1,22,2,176558,1,0
33843,70383,1,2021-08-19,1,12,263,405,130,176559,1,0
33844,70385,1,2020-04-13,1,7,36,140,17,176563,1,0
33845,70389,1,2026-11-08,1,18,2,483,1,176576,1,0
33846,70392,1,2025-07-21,1,16,2,483,2,176582,1,0
33847,70392,1,2025-07-09,1,10,2,483,2,176583,1,0
33848,70397,1,2025-11-01,1,6,38,281,21,176594,1,0
33849,70402,1,2020-12-20,1,28,94,51,44,176604,1,0
33850,70402,1,2020-12-18,1,25,94,51,44,176605,1,0
33851,70402,1,2020-12-20,1,1,94,51,44,176606,1,0
33852,70404,1,2020-06-22,1,16,70,153,30,176610,1,0
33853,70411,1,2021-02-25,1,7,213,426,102,176625,1,0
33854,70411,1,2021-03-03,1,24,213,426,102,176626,1,0
33855,70411,1,2021-02-15,1,25,213,426,102,176627,1,0
33856,70415,1,2025-07-02,1,24,176,494,86,176634,1,0
33857,70436,1,2020-07-18,1,4,50,268,20,176686,1,0
33858,70436,1,2020-08-10,1,24,50,268,20,176687,1,0
33859,70436,1,2020-07-25,1,11,50,268,20,176688,1,0
33860,70438,1,2020-05-11,1,21,161,56,78,176692,1,0
33861,70438,1,2020-04-25,1,23,161,56,78,176693,1,0
33862,70438,1,2020-05-13,1,14,161,56,78,176694,1,0
33863,70444,1,2022-04-28,1,9,103,463,48,176706,1,0
33864,70446,1,2021-02-23,1,16,74,448,35,176713,1,0
33865,70447,1,2021-05-06,1,23,125,195,57,176714,1,0
33866,70447,1,2021-05-09,1,26,125,195,57,176715,1,0
33867,70447,1,2021-05-23,1,9,125,195,57,176716,1,0
33868,70452,1,2025-09-29,1,9,260,11,130,176731,1,0
33869,70452,1,2025-10-01,1,30,260,11,130,176732,1,0
33870,70452,1,2025-10-11,1,25,260,11,130,176733,1,0
33871,70452,1,2025-09-27,1,8,260,11,130,176734,1,0
33872,70459,1,2021-02-25,1,16,14,495,6,176755,1,0
33873,70463,1,2026-06-27,1,14,22,350,15,176761,1,0
33874,70466,1,2025-07-24,1,18,142,160,70,176766,1,0
33875,70466,1,2025-07-22,1,24,142,160,70,176767,1,0
33876,70466,1,2025-08-03,1,23,142,160,70,176768,1,0
33877,70470,1,2020-06-08,1,1,43,341,18,176775,1,0
33878,70470,1,2020-06-06,1,11,43,341,18,176776,1,0
33879,70470,1,2020-06-15,1,19,43,341,18,176778,1,0
33880,70475,1,2024-04-04,1,8,157,403,78,176785,1,0
33881,70475,1,2024-04-06,1,14,157,403,78,176786,1,0
33882,70475,1,2024-04-14,1,23,157,403,78,176787,1,0
33883,70480,1,2022-12-24,1,30,68,122,31,176800,1,0
33884,70480,1,2023-01-13,1,11,68,122,31,176801,1,0
33885,70480,1,2022-12-26,1,2,68,122,31,176802,1,0
33886,70480,1,2022-12-19,1,7,68,122,31,176803,1,0
33887,70485,1,2024-10-12,1,19,55,68,19,176816,1,0
33888,70492,1,2020-10-09,1,7,43,341,21,176831,1,0
33889,70492,1,2020-09-26,1,8,43,341,21,176833,1,0
33890,70492,1,2020-10-03,1,28,43,341,21,176834,1,0
33891,70498,1,2027-01-04,1,11,200,213,101,176847,1,0
33892,70499,1,2023-10-08,1,15,75,418,36,176848,1,0
33893,70505,1,2021-08-20,1,4,148,443,75,176860,1,0
33894,70505,1,2021-09-07,1,14,148,443,75,176861,1,0
33895,70505,1,2021-09-07,1,12,148,443,75,176862,1,0
33896,70506,1,2022-11-04,1,7,180,430,90,176863,1,0
33897,70506,1,2022-11-30,1,26,180,430,90,176864,1,0
33898,70509,1,2022-02-06,1,11,215,303,102,176871,1,0
33899,70509,1,2022-02-18,1,29,215,303,102,176872,1,0
33900,70509,1,2022-03-01,1,7,215,303,102,176873,1,0
33901,70509,1,2022-02-25,1,3,215,303,102,176874,1,0
33902,70520,1,2020-02-20,1,7,224,411,115,176899,1,0
33903,70522,1,2025-12-31,1,21,205,204,99,176903,1,0
33904,70522,1,2025-12-13,1,25,205,204,99,176904,1,0
33905,70522,1,2025-12-11,1,20,205,204,99,176905,1,0
33906,70527,1,2025-11-01,1,12,124,288,57,176916,1,0
33907,70527,1,2025-11-05,1,13,124,288,57,176917,1,0
33908,70527,1,2025-10-19,1,12,124,288,57,176918,1,0
33909,70528,1,2026-08-14,1,26,199,101,101,176920,1,0
33910,70528,1,2026-08-02,1,25,199,101,101,176921,1,0
33911,70540,1,2024-08-22,1,14,37,216,16,176949,1,0
33912,70540,1,2024-09-11,1,23,37,216,16,176950,1,0
33913,70540,1,2024-09-13,1,28,37,216,16,176951,1,0
33914,70543,1,2021-04-21,1,9,191,112,94,176958,1,0
33915,70544,1,2023-10-19,1,12,233,328,119,176960,1,0
33916,70544,1,2023-10-20,1,1,233,328,119,176962,1,0
33917,70551,1,2023-12-01,1,22,183,386,89,176975,1,0
33918,70556,1,2020-07-15,1,17,129,136,66,176985,1,0
33919,70556,1,2020-07-21,1,16,129,136,66,176986,1,0
33920,70558,1,2025-10-05,1,11,20,310,6,176991,1,0
33921,70558,1,2025-10-06,1,29,20,310,6,176992,1,0
33922,70558,1,2025-10-07,1,13,20,310,6,176993,1,0
33923,70568,1,2022-11-28,1,23,109,204,49,177017,1,0
33924,70575,1,2024-06-22,1,25,261,445,128,177038,1,0
33925,70575,1,2024-06-04,1,28,261,445,128,177039,1,0
33926,70581,1,2023-01-11,1,9,69,36,33,177050,1,0
33927,70581,1,2023-01-23,1,13,69,36,33,177051,1,0
33928,70586,1,2024-06-11,1,27,104,325,47,177066,1,0
33929,70586,1,2024-06-06,1,24,104,325,47,177067,1,0
33930,70590,1,2024-06-28,1,24,130,295,67,177074,1,0
33931,70590,1,2024-06-27,1,10,130,295,67,177075,1,0
33932,70598,1,2023-02-10,1,22,226,54,111,177098,1,0
33933,70603,1,2026-09-23,1,9,155,338,78,177111,1,0
33934,70603,1,2026-09-15,1,30,155,338,78,177112,1,0
33935,70603,1,2026-09-26,1,12,155,338,78,177113,1,0
